Delivery_ID,Truck_ID,Delivery_Date,Distance_KM,Was_Delayed,Delay_Hours,Penalty_Fees_USD
D27191,T087,2024-03-11,702,No,0,0
D27192,T087,2023-06-16,879,No,0,0
D27193,T087,2024-01-08,309,No,0,0
D27194,T087,2024-08-25,246,Yes,4,1123
D27195,T087,2024-08-22,1054,No,0,0
D27196,T087,2023-01-31,161,No,0,0
D27197,T087,2023-02-28,889,No,0,0
D27198,T087,2023-07-17,1307,No,0,0
D27199,T087,2024-01-07,927,No,0,0
D27200,T087,2024-08-26,715,No,0,0
D27201,T087,2023-04-06,1092,Yes,3,142
D27202,T087,2023-04-16,494,No,0,0
D27203,T087,2023-07-21,282,No,0,0
D27204,T087,2024-02-21,653,No,0,0
D27205,T087,2024-04-26,351,No,0,0
D27206,T087,2023-08-24,284,No,0,0
D27207,T087,2024-01-01,409,No,0,0
D27208,T087,2023-01-22,1390,Yes,19,2810
D27209,T087,2023-07-20,1132,No,0,0
D27210,T087,2024-09-03,194,No,0,0
D27211,T087,2023-11-21,194,No,0,0
D27212,T087,2024-04-19,118,No,0,0
D27213,T087,2024-11-26,957,No,0,0
D27214,T087,2023-06-21,1358,Yes,14,1749
D27215,T087,2024-12-22,1152,Yes,2,61
D27216,T087,2023-03-11,530,No,0,0
D27217,T087,2023-05-05,870,No,0,0
D27218,T087,2023-11-24,1157,No,0,0
D27219,T087,2024-10-01,1375,No,0,0
D27220,T087,2023-02-06,1050,Yes,4,1278
D27221,T087,2024-03-27,1416,No,0,0
D27222,T087,2023-03-27,1467,No,0,0
D27223,T087,2023-09-16,1319,Yes,2,286
D27224,T087,2023-11-06,349,No,0,0
D27225,T087,2023-10-28,578,No,0,0
D27226,T087,2023-10-28,205,No,0,0
D27227,T087,2024-04-06,342,No,0,0
D27228,T087,2023-06-27,884,No,0,0
D27229,T087,2024-04-26,992,No,0,0
D27230,T087,2024-08-15,342,No,0,0
D27231,T087,2023-08-27,370,No,0,0
D27232,T087,2023-09-04,97,No,0,0
D27233,T087,2023-01-14,138,No,0,0
D27234,T087,2023-06-15,104,No,0,0
D27235,T087,2023-03-25,1397,No,0,0
D27236,T087,2024-02-09,1033,No,0,0
D27237,T087,2023-06-04,284,No,0,0
D27238,T087,2023-01-18,336,No,0,0
D27239,T087,2023-04-09,1061,No,0,0
D27240,T087,2023-06-14,917,No,0,0
D27241,T087,2023-07-10,368,No,0,0
D27242,T087,2023-11-13,1487,No,0,0
D27243,T087,2023-03-04,602,No,0,0
D27244,T087,2023-07-20,433,No,0,0
D27245,T087,2023-12-29,570,No,0,0
D27246,T087,2024-08-13,1212,No,0,0
D27247,T087,2024-11-22,921,No,0,0
D27248,T087,2024-07-02,139,No,0,0
D27249,T087,2024-07-09,336,No,0,0
D27250,T087,2024-12-01,1327,No,0,0
D27251,T087,2023-07-21,295,No,0,0
D27252,T087,2023-01-02,727,Yes,4,1334
D27253,T087,2024-07-05,864,No,0,0
D27254,T087,2023-12-05,639,No,0,0
D27255,T087,2024-11-08,1056,No,0,0
D27256,T087,2024-03-15,910,No,0,0
D27257,T087,2024-05-15,539,No,0,0
D27258,T087,2023-04-18,644,No,0,0
D27259,T087,2024-07-24,1245,No,0,0
D27260,T087,2024-07-18,957,No,0,0
D27261,T087,2023-03-17,700,No,0,0
D27262,T087,2024-11-11,783,No,0,0
D27263,T087,2024-01-20,1491,No,0,0
D27264,T087,2024-10-25,143,No,0,0
D27265,T087,2024-05-24,330,No,0,0
D27266,T087,2024-05-05,1273,No,0,0
D27267,T087,2023-03-03,699,No,0,0
D27268,T087,2024-11-23,708,No,0,0
D27269,T087,2023-08-23,1038,No,0,0
D27270,T087,2023-05-13,801,No,0,0
D27271,T087,2024-07-02,1483,No,0,0
D27272,T087,2023-08-02,378,No,0,0
D27273,T087,2024-10-13,878,No,0,0
D27274,T087,2024-10-04,873,No,0,0
D27275,T087,2023-03-09,771,No,0,0
D27276,T087,2023-06-13,1425,Yes,9,2104
D27277,T087,2023-04-06,993,No,0,0
D27278,T087,2023-08-07,638,No,0,0
D27279,T087,2024-04-27,1213,No,0,0
D27280,T087,2023-09-10,279,No,0,0
D27281,T087,2023-08-03,1034,No,0,0
D27282,T087,2024-12-07,977,No,0,0
D27283,T087,2023-09-07,425,No,0,0
D27284,T087,2023-08-29,866,No,0,0
D27285,T087,2023-04-26,702,No,0,0
D27286,T087,2024-05-06,1063,Yes,1,0
D27287,T087,2023-05-01,1379,No,0,0
D27288,T087,2023-09-20,316,No,0,0
D27289,T087,2024-08-01,366,No,0,0
D27290,T087,2024-04-21,1112,Yes,8,3453
D27291,T087,2024-02-19,1325,No,0,0
D27292,T087,2024-09-10,1195,No,0,0
D27293,T087,2023-07-09,1056,No,0,0
D27294,T087,2024-03-22,793,No,0,0
D27295,T087,2023-09-18,692,No,0,0
D27296,T087,2023-03-08,739,No,0,0
D27297,T087,2023-06-20,473,No,0,0
D27298,T087,2024-08-10,1487,No,0,0
D27299,T087,2023-05-11,741,No,0,0
D27300,T087,2024-01-02,603,Yes,13,3721
D27301,T087,2024-09-06,1195,No,0,0
D27302,T087,2024-02-04,1157,No,0,0
D27303,T087,2023-02-18,328,No,0,0
D27304,T087,2023-05-25,308,No,0,0
D27305,T087,2023-07-17,78,No,0,0
D27306,T087,2023-11-10,105,No,0,0
D27307,T087,2023-02-17,425,No,0,0
D27308,T087,2023-04-06,803,No,0,0
D27309,T087,2023-03-06,653,No,0,0
D27310,T087,2024-01-24,1227,No,0,0
D27311,T087,2023-09-04,326,No,0,0
D27312,T087,2024-08-27,54,No,0,0
D27313,T087,2023-05-16,267,No,0,0
D27314,T087,2024-02-29,1334,No,0,0
D27315,T087,2023-03-01,174,No,0,0
D27316,T087,2024-11-09,947,No,0,0
D27317,T087,2023-09-22,475,No,0,0
D27318,T087,2023-02-13,374,No,0,0
D27319,T087,2023-12-14,451,No,0,0
D27320,T087,2024-11-15,1180,Yes,7,1276
D27321,T087,2023-09-18,563,No,0,0
D27322,T087,2024-06-02,1214,Yes,17,2678
D27323,T087,2023-03-03,1207,No,0,0
D27324,T087,2023-09-20,80,No,0,0
D27325,T087,2023-01-23,447,No,0,0
D27326,T087,2024-08-31,767,No,0,0
D27327,T087,2023-07-18,615,No,0,0
D27328,T087,2023-08-10,770,No,0,0
D27329,T087,2023-02-17,1212,No,0,0
D27330,T087,2023-01-13,718,No,0,0
D27331,T087,2024-02-17,1108,No,0,0
D27332,T087,2024-04-13,488,No,0,0
D27333,T087,2023-05-21,201,No,0,0
D27334,T087,2024-10-16,87,Yes,5,1177
D27335,T087,2024-08-17,75,Yes,15,3056
D27336,T087,2023-05-05,1204,No,0,0
D27337,T087,2023-03-12,1387,No,0,0
D27338,T087,2024-10-04,1029,No,0,0
D27339,T087,2024-04-02,969,No,0,0
D27340,T087,2023-05-03,419,No,0,0
D27341,T087,2023-02-27,999,No,0,0
D27342,T087,2023-03-19,96,No,0,0
D27343,T087,2024-10-16,483,No,0,0
D27344,T087,2023-11-17,1319,No,0,0
D27345,T087,2024-10-13,1085,No,0,0
D27346,T087,2023-02-14,910,No,0,0
D27347,T087,2024-04-06,1247,No,0,0
D27348,T087,2023-02-18,453,No,0,0
D27349,T087,2023-11-09,283,No,0,0
D27350,T087,2023-12-22,993,No,0,0
D27351,T087,2024-05-23,1351,No,0,0
D27352,T087,2023-03-30,1099,Yes,11,3510
D27353,T087,2024-02-06,1432,Yes,17,3176
D27354,T087,2024-02-14,828,Yes,5,557
D27355,T087,2023-09-13,980,No,0,0
D27356,T087,2023-09-20,1130,No,0,0
D27357,T087,2024-03-22,1409,Yes,19,4619
D27358,T087,2024-05-09,847,No,0,0
D27359,T087,2023-01-17,291,No,0,0
D27360,T087,2023-05-31,639,Yes,3,314
D27361,T087,2023-01-03,1115,No,0,0
D27362,T087,2023-12-10,1387,No,0,0
D27363,T087,2024-08-24,998,No,0,0
D27364,T087,2024-04-25,1311,No,0,0
D27365,T087,2023-12-17,1027,No,0,0
D27366,T087,2024-11-28,632,No,0,0
D27367,T087,2024-07-29,1415,No,0,0
D27368,T087,2024-05-28,679,No,0,0
D27369,T087,2024-05-29,441,No,0,0
D27370,T087,2024-02-10,1163,No,0,0
D27371,T087,2023-05-25,792,No,0,0
D27372,T087,2024-02-11,131,No,0,0
D27373,T087,2023-07-03,901,No,0,0
D27374,T087,2024-10-01,1395,No,0,0
D27375,T087,2023-11-12,605,No,0,0
D27376,T087,2024-07-22,1164,No,0,0
D27377,T087,2024-09-15,1194,No,0,0
D27378,T087,2024-08-26,259,Yes,16,2673
D27379,T087,2024-02-11,944,No,0,0
D27380,T087,2024-02-01,592,No,0,0
D27381,T087,2023-01-30,346,No,0,0
D27382,T087,2023-02-18,1290,No,0,0
D27383,T087,2024-02-17,1206,No,0,0
D27384,T087,2024-01-31,569,No,0,0
D27385,T087,2023-10-21,1095,Yes,17,3024
D27386,T087,2023-03-20,514,No,0,0
D27387,T087,2024-05-27,1348,No,0,0
D27388,T087,2023-07-15,154,No,0,0
D27389,T087,2024-11-23,682,No,0,0
D27390,T087,2023-11-06,1326,No,0,0
D27391,T087,2023-04-29,744,No,0,0
D27392,T087,2023-11-26,675,No,0,0
D27393,T087,2023-03-04,1140,No,0,0
D27394,T087,2023-06-02,1148,No,0,0
D27395,T087,2024-04-20,1277,No,0,0
D27396,T087,2024-08-31,1016,No,0,0
D27397,T087,2024-03-19,714,No,0,0
D27398,T087,2024-10-06,1051,No,0,0
D27399,T087,2024-06-28,1050,Yes,18,2181
D27400,T087,2023-11-17,1126,No,0,0
D27401,T087,2024-12-24,407,No,0,0
D27402,T087,2023-01-05,1081,Yes,11,4415
D27403,T087,2023-03-01,648,No,0,0
D27404,T087,2023-06-22,718,Yes,14,3957
D27405,T087,2024-11-15,353,No,0,0
D27406,T087,2023-11-17,533,No,0,0
D27407,T087,2024-02-26,1081,Yes,3,118
D27408,T087,2023-05-04,695,No,0,0
D27409,T087,2024-10-19,621,No,0,0
D27410,T087,2023-08-13,718,No,0,0
D27411,T087,2023-11-21,1347,No,0,0
D27412,T087,2023-11-25,1144,No,0,0
D27413,T087,2023-07-19,769,No,0,0
D27414,T087,2024-05-19,1043,No,0,0
D27415,T087,2023-02-08,293,No,0,0
D27416,T087,2023-07-19,699,No,0,0
D27417,T087,2024-04-15,873,No,0,0
D27418,T087,2023-04-17,513,No,0,0
D27419,T087,2024-10-19,1304,Yes,15,4353
D27420,T087,2023-03-08,260,No,0,0
D27421,T087,2024-05-18,791,No,0,0
D27422,T087,2023-10-28,1365,No,0,0
D27423,T087,2023-09-22,1351,Yes,17,3216
D27424,T087,2024-05-05,821,No,0,0
D27425,T087,2023-07-14,1329,No,0,0
D27426,T087,2023-04-24,400,No,0,0
D27427,T087,2023-05-02,748,No,0,0
D27428,T087,2023-01-08,1183,No,0,0
D27429,T087,2023-08-16,1228,No,0,0
D27430,T087,2023-02-26,148,No,0,0
D27431,T087,2024-08-04,1266,No,0,0
D27432,T087,2023-07-23,1175,Yes,15,1394
D27433,T087,2023-10-02,1421,No,0,0
D27434,T087,2024-02-25,733,No,0,0
D27435,T087,2023-07-21,869,Yes,4,712
D27436,T087,2023-03-23,964,No,0,0
D27437,T087,2023-08-22,282,No,0,0
D27438,T087,2024-08-27,1192,No,0,0
D27439,T087,2024-09-08,1161,No,0,0
D27440,T087,2024-07-08,1172,No,0,0
D27441,T087,2024-12-12,1221,Yes,10,1077
D27442,T087,2023-02-22,376,No,0,0
D27443,T087,2023-08-14,1313,No,0,0
D27444,T087,2024-02-04,1032,No,0,0
D27445,T087,2024-02-17,577,No,0,0
D27446,T087,2023-11-08,1165,No,0,0
D27447,T087,2023-03-09,526,No,0,0
D27448,T087,2024-10-02,403,No,0,0
D27449,T087,2023-03-20,118,Yes,3,356
D27450,T087,2024-10-13,53,No,0,0
D27451,T087,2024-09-23,232,No,0,0
D27452,T087,2023-12-08,933,No,0,0
D27453,T087,2024-12-20,1424,No,0,0
D27454,T087,2023-02-24,962,Yes,9,4831
D27455,T087,2024-09-30,505,No,0,0
D27456,T087,2023-06-22,1418,No,0,0
D27457,T087,2023-02-12,585,No,0,0
D27458,T087,2024-03-14,70,No,0,0
D27459,T087,2023-01-09,498,No,0,0
D27460,T087,2024-01-30,1041,No,0,0
D27461,T087,2023-10-21,50,No,0,0
D27462,T087,2024-07-15,530,No,0,0
D27463,T087,2023-06-07,1383,No,0,0
D27464,T087,2023-01-15,1163,No,0,0
D27465,T087,2023-07-05,679,Yes,12,2411
D27466,T087,2023-07-01,826,Yes,18,1319
D27467,T087,2024-11-28,570,No,0,0
D27468,T087,2024-07-06,1412,No,0,0
D27469,T087,2024-03-19,191,No,0,0
D27470,T087,2023-03-05,1187,No,0,0
D27471,T087,2023-12-12,255,No,0,0
D27472,T087,2023-06-18,560,Yes,20,2387
D27473,T087,2024-09-29,496,No,0,0
D27474,T087,2024-01-13,115,No,0,0
D27475,T090,2024-09-11,1392,No,0,0
D27476,T090,2023-05-27,507,No,0,0
D27477,T090,2024-05-24,1082,Yes,18,3886
D27478,T090,2024-11-08,239,No,0,0
D27479,T090,2024-10-13,939,Yes,10,1278
D27480,T090,2023-02-01,997,Yes,14,2966
D27481,T090,2023-10-03,844,No,0,0
D27482,T090,2023-07-18,1316,No,0,0
D27483,T090,2023-04-05,447,Yes,17,3538
D27484,T090,2024-04-06,1326,No,0,0
D27485,T090,2023-05-01,1426,No,0,0
D27486,T090,2024-04-27,810,No,0,0
D27487,T090,2023-07-27,1140,No,0,0
D27488,T090,2024-10-02,1039,Yes,5,329
D27489,T090,2024-10-28,1088,No,0,0
D27490,T090,2023-03-18,463,No,0,0
D27491,T090,2023-02-03,885,Yes,2,490
D27492,T090,2024-02-12,89,No,0,0
D27493,T090,2024-03-06,633,Yes,17,1716
D27494,T090,2023-05-02,494,No,0,0
D27495,T090,2023-01-22,929,No,0,0
D27496,T090,2023-10-14,1185,No,0,0
D27497,T090,2023-11-28,705,No,0,0
D27498,T090,2024-10-16,311,Yes,19,2847
D27499,T090,2023-01-08,111,Yes,5,709
D27500,T090,2023-01-05,803,No,0,0
D27501,T090,2023-05-25,1157,No,0,0
D27502,T090,2023-06-20,543,No,0,0
D27503,T090,2023-09-11,1056,No,0,0
D27504,T090,2024-02-12,371,No,0,0
D27505,T090,2023-07-20,1063,No,0,0
D27506,T090,2024-08-17,1242,No,0,0
D27507,T090,2024-01-04,340,No,0,0
D27508,T090,2023-10-10,794,No,0,0
D27509,T090,2024-03-10,390,No,0,0
D27510,T090,2024-07-16,1340,Yes,7,1159
D27511,T090,2023-10-15,241,No,0,0
D27512,T090,2024-06-09,1496,No,0,0
D27513,T090,2023-04-13,948,No,0,0
D27514,T090,2024-10-06,819,No,0,0
D27515,T090,2023-12-24,1483,No,0,0
D27516,T090,2023-09-02,395,No,0,0
D27517,T090,2023-08-15,50,No,0,0
D27518,T090,2023-10-22,778,No,0,0
D27519,T090,2024-09-20,615,No,0,0
D27520,T090,2023-08-29,728,No,0,0
D27521,T090,2023-07-28,1176,No,0,0
D27522,T090,2024-04-25,884,Yes,18,4439
D27523,T090,2023-06-30,1419,Yes,4,865
D27524,T090,2023-10-15,990,No,0,0
D27525,T090,2023-11-10,470,No,0,0
D27526,T090,2023-09-01,447,No,0,0
D27527,T090,2024-06-21,934,No,0,0
D27528,T090,2024-07-05,570,No,0,0
D27529,T090,2023-05-29,169,No,0,0
D27530,T090,2024-01-27,637,No,0,0
D27531,T090,2023-11-25,703,No,0,0
D27532,T090,2024-08-06,159,Yes,17,2018
D27533,T090,2023-08-23,1024,No,0,0
D27534,T090,2023-02-19,1400,No,0,0
D27535,T090,2024-11-28,1493,No,0,0
D27536,T090,2023-12-27,1216,No,0,0
D27537,T090,2024-06-01,362,No,0,0
D27538,T090,2024-08-06,1238,No,0,0
D27539,T090,2024-02-08,1029,No,0,0
D27540,T090,2024-08-22,895,No,0,0
D27541,T090,2024-01-08,423,No,0,0
D27542,T090,2023-05-18,387,No,0,0
D27543,T090,2024-12-27,159,Yes,16,1012
D27544,T090,2024-01-13,1312,No,0,0
D27545,T090,2024-09-16,187,No,0,0
D27546,T090,2023-04-07,786,No,0,0
D27547,T090,2024-03-16,697,No,0,0
D27548,T090,2024-02-10,120,No,0,0
D27549,T090,2024-01-04,1021,No,0,0
D27550,T090,2023-09-14,412,No,0,0
D27551,T090,2023-11-14,849,No,0,0
D27552,T090,2023-10-03,990,No,0,0
D27553,T090,2024-11-18,804,No,0,0
D27554,T090,2024-11-19,751,No,0,0
D27555,T090,2024-03-13,371,No,0,0
D27556,T090,2024-02-29,537,No,0,0
D27557,T090,2023-12-04,737,Yes,5,1394
D27558,T090,2024-07-01,777,No,0,0
D27559,T090,2023-12-18,469,Yes,9,1197
D27560,T090,2023-09-10,1006,No,0,0
D27561,T090,2024-03-20,1449,Yes,2,279
D27562,T090,2023-05-04,1419,Yes,6,1032
D27563,T090,2023-12-03,784,No,0,0
D27564,T090,2023-12-17,511,No,0,0
D27565,T090,2023-05-14,1400,Yes,17,4989
D27566,T090,2023-10-03,333,No,0,0
D27567,T090,2023-11-22,754,No,0,0
D27568,T090,2023-02-02,973,No,0,0
D27569,T090,2024-10-10,299,No,0,0
D27570,T090,2024-04-20,1093,No,0,0
D27571,T090,2024-05-21,367,No,0,0
D27572,T090,2023-06-04,215,No,0,0
D27573,T090,2023-03-29,149,No,0,0
D27574,T090,2024-04-10,1053,No,0,0
D27575,T090,2024-04-14,200,No,0,0
D27576,T090,2023-06-30,480,Yes,4,1404
D27577,T090,2024-05-29,417,No,0,0
D27578,T090,2023-10-12,815,No,0,0
D27579,T090,2024-08-15,1096,No,0,0
D27580,T090,2024-04-24,1111,Yes,18,3768
D27581,T090,2024-10-06,350,No,0,0
D27582,T090,2023-11-06,1111,No,0,0
D27583,T090,2024-09-02,1254,No,0,0
D27584,T090,2023-04-08,916,No,0,0
D27585,T090,2023-09-30,1271,No,0,0
D27586,T090,2024-02-01,1314,Yes,7,1069
D27587,T090,2023-12-18,1486,No,0,0
D27588,T090,2023-01-20,1294,No,0,0
D27589,T090,2024-04-05,588,No,0,0
D27590,T090,2023-01-06,1199,No,0,0
D27591,T090,2023-11-10,441,No,0,0
D27592,T090,2023-10-17,70,No,0,0
D27593,T090,2024-02-14,1102,No,0,0
D27594,T090,2023-12-17,764,No,0,0
D27595,T090,2024-03-21,58,No,0,0
D27596,T090,2023-03-01,1214,No,0,0
D27597,T090,2024-03-09,646,No,0,0
D27598,T090,2024-03-31,743,No,0,0
D27599,T090,2024-06-20,675,No,0,0
D27600,T090,2023-08-02,1450,No,0,0
D27601,T090,2024-11-25,846,No,0,0
D27602,T090,2023-12-06,718,No,0,0
D27603,T090,2023-11-19,252,No,0,0
D27604,T090,2023-03-04,919,No,0,0
D27605,T090,2023-07-12,1162,No,0,0
D27606,T090,2024-10-02,742,No,0,0
D27607,T090,2024-09-20,642,No,0,0
D27608,T090,2023-11-07,1082,No,0,0
D27609,T090,2023-03-21,1273,Yes,17,2597
D27610,T090,2023-09-02,1182,No,0,0
D27611,T090,2023-06-11,1243,Yes,4,300
D27612,T090,2023-03-10,75,No,0,0
D27613,T090,2023-08-07,1043,No,0,0
D27614,T090,2023-12-24,1249,No,0,0
D27615,T090,2023-08-21,260,No,0,0
D27616,T090,2024-05-03,385,No,0,0
D27617,T090,2024-06-12,505,No,0,0
D27618,T090,2023-07-03,1277,No,0,0
D27619,T090,2024-09-21,123,No,0,0
D27620,T090,2024-07-12,1144,Yes,17,2361
D27621,T090,2023-04-19,1411,No,0,0
D27622,T090,2024-02-13,353,No,0,0
D27623,T090,2024-12-04,731,No,0,0
D27624,T090,2024-08-23,1385,No,0,0
D27625,T090,2024-01-24,896,No,0,0
D27626,T090,2023-07-26,876,No,0,0
D27627,T090,2024-03-06,1153,No,0,0
D27628,T090,2024-04-10,778,No,0,0
D27629,T090,2024-07-04,175,No,0,0
D27630,T090,2024-10-07,678,No,0,0
D27631,T090,2023-08-13,1483,No,0,0
D27632,T090,2024-05-03,282,No,0,0
D27633,T090,2024-11-29,1085,No,0,0
D27634,T090,2024-10-03,1069,No,0,0
D27635,T090,2023-04-26,1345,No,0,0
D27636,T090,2023-06-27,141,Yes,9,4629
D27637,T090,2023-05-14,1267,No,0,0
D27638,T090,2024-10-11,1437,No,0,0
D27639,T090,2024-02-16,741,No,0,0
D27640,T090,2024-08-14,771,No,0,0
D27641,T090,2023-05-30,1184,No,0,0
D27642,T090,2024-06-22,426,No,0,0
D27643,T090,2023-06-30,1335,No,0,0
D27644,T090,2024-12-10,333,No,0,0
D27645,T090,2023-03-10,1099,No,0,0
D27646,T090,2023-09-29,1127,No,0,0
D27647,T090,2023-06-30,836,No,0,0
D27648,T090,2024-07-30,1471,No,0,0
D27649,T090,2024-01-20,535,No,0,0
D27650,T090,2023-12-25,1327,No,0,0
D27651,T090,2024-03-29,1133,No,0,0
D27652,T090,2024-09-21,212,No,0,0
D27653,T090,2024-05-02,771,No,0,0
D27654,T090,2024-07-23,68,No,0,0
D27655,T090,2024-04-01,1441,No,0,0
D27656,T090,2023-01-24,1028,No,0,0
D27657,T090,2024-04-19,100,No,0,0
D27658,T090,2024-06-03,124,No,0,0
D27659,T090,2024-04-16,403,No,0,0
D27660,T090,2023-01-31,1480,No,0,0
D27661,T090,2023-09-10,515,No,0,0
D27662,T090,2023-02-27,1288,No,0,0
D27663,T090,2024-04-19,1150,No,0,0
D27664,T090,2023-01-13,733,No,0,0
D27665,T090,2023-04-09,532,No,0,0
D27666,T090,2023-08-02,872,No,0,0
D27667,T090,2023-07-31,1351,No,0,0
D27668,T090,2024-10-03,518,No,0,0
D27669,T090,2023-01-02,167,No,0,0
D27670,T090,2023-04-03,1455,No,0,0
D27671,T090,2024-03-05,378,No,0,0
D27672,T090,2023-03-21,118,Yes,6,1292
D27673,T090,2024-11-19,838,No,0,0
D27674,T090,2024-01-25,1306,No,0,0
D27675,T090,2024-05-03,556,No,0,0
D27676,T090,2023-07-07,1330,No,0,0
D27677,T090,2024-10-11,1128,Yes,7,1120
D27678,T090,2023-03-06,629,No,0,0
D27679,T090,2024-01-11,75,No,0,0
D27680,T090,2023-03-19,776,No,0,0
D27681,T090,2024-03-22,511,No,0,0
D27682,T090,2023-08-22,875,No,0,0
D27683,T090,2023-08-10,271,No,0,0
D27684,T090,2024-12-04,1416,No,0,0
D27685,T090,2024-06-02,424,No,0,0
D27686,T090,2023-11-13,808,No,0,0
D27687,T090,2024-03-06,1148,No,0,0
D27688,T090,2023-01-25,304,Yes,7,853
D27689,T090,2023-09-21,51,No,0,0
D27690,T090,2023-08-11,418,No,0,0
D27691,T090,2023-03-22,1196,No,0,0
D27692,T090,2023-08-24,1451,No,0,0
D27693,T090,2023-12-05,973,No,0,0
D27694,T090,2024-06-10,800,No,0,0
D27695,T090,2023-03-29,636,No,0,0
D27696,T090,2024-11-09,601,No,0,0
D27697,T090,2024-05-24,712,No,0,0
D27698,T090,2023-03-30,200,No,0,0
D27699,T090,2024-01-01,57,Yes,17,2925
D27700,T090,2023-12-25,1318,Yes,20,2872
D27701,T090,2024-04-11,610,No,0,0
D27702,T090,2023-02-20,710,Yes,17,2018
D27703,T090,2024-11-03,1445,No,0,0
D27704,T090,2023-01-23,1217,No,0,0
D27705,T090,2024-02-04,56,No,0,0
D27706,T090,2023-04-12,1066,Yes,5,729
D27707,T090,2023-07-10,1204,No,0,0
D27708,T090,2023-08-11,526,No,0,0
D27709,T090,2023-06-28,816,No,0,0
D27710,T090,2024-05-05,995,No,0,0
D27711,T090,2023-07-22,446,No,0,0
D27712,T090,2023-05-31,537,No,0,0
D27713,T090,2023-06-13,970,No,0,0
D27714,T090,2024-09-17,494,No,0,0
D27715,T090,2024-06-12,591,Yes,1,0
D27716,T090,2024-08-14,1093,No,0,0
D27717,T090,2024-03-26,532,No,0,0
D27718,T090,2024-08-08,1289,No,0,0
D27719,T090,2024-06-11,1055,Yes,15,1666
D27720,T090,2024-10-01,1434,Yes,15,1581
D27721,T090,2024-07-15,1289,No,0,0
D27722,T090,2024-05-07,1079,Yes,15,1736
D27723,T090,2024-11-14,468,No,0,0
D27724,T090,2023-06-24,685,No,0,0
D27725,T090,2024-10-13,873,Yes,13,3779
D27726,T090,2023-05-20,1198,No,0,0
D27727,T090,2023-01-10,1254,No,0,0
D27728,T090,2024-09-19,933,No,0,0
D27729,T090,2024-08-23,576,No,0,0
D27730,T090,2023-12-14,1209,No,0,0
D27731,T090,2024-10-07,387,No,0,0
D27732,T090,2023-12-03,1100,No,0,0
D27733,T090,2023-12-20,1464,Yes,16,3600
D27734,T090,2024-01-07,1160,No,0,0
D27735,T090,2024-01-03,548,No,0,0
D27736,T090,2024-08-22,414,No,0,0
D27737,T090,2023-07-31,1175,No,0,0
D27738,T090,2024-07-21,1009,No,0,0
D27739,T090,2023-09-23,815,No,0,0
D27740,T090,2023-08-17,372,No,0,0
D27741,T090,2023-07-29,868,No,0,0
D27742,T090,2024-09-17,1175,Yes,18,4474
D27743,T090,2024-01-19,1349,No,0,0
D27744,T090,2023-09-09,907,No,0,0
D27745,T090,2024-09-02,506,Yes,8,2666
D27746,T090,2023-01-21,234,No,0,0
D27747,T090,2024-01-31,1120,Yes,5,439
D27748,T090,2023-06-24,407,No,0,0
D27749,T090,2024-04-10,899,No,0,0
D27750,T090,2024-09-13,1071,No,0,0
D27751,T090,2024-09-30,1297,Yes,6,327
D27752,T090,2023-11-20,1231,No,0,0
D27753,T090,2023-12-03,1178,No,0,0
D27754,T090,2023-05-30,967,No,0,0
D27755,T090,2024-03-16,325,No,0,0
D27756,T090,2024-11-16,1102,No,0,0
D27757,T090,2023-06-15,1069,Yes,5,1053
D27758,T090,2024-09-26,1432,Yes,15,4997
D27759,T090,2023-02-23,659,No,0,0
D27760,T090,2023-12-25,1019,Yes,5,614
D27761,T090,2023-04-16,939,No,0,0
D27762,T090,2024-10-25,1011,Yes,18,4147
D27763,T090,2023-03-22,501,Yes,3,84
D27764,T090,2023-06-08,988,No,0,0
D27765,T090,2023-12-09,409,No,0,0
D27766,T090,2024-11-18,767,No,0,0
D27767,T090,2024-02-01,285,No,0,0
D27768,T090,2024-04-23,1425,No,0,0
D27769,T090,2023-01-10,594,No,0,0
D27770,T090,2024-04-20,414,No,0,0
D27771,T090,2024-07-30,1169,No,0,0
D27772,T090,2023-11-16,198,Yes,18,4590
D27773,T090,2024-03-06,515,No,0,0
D27774,T090,2024-07-06,1303,No,0,0
D27775,T090,2023-07-11,651,No,0,0
D27776,T090,2023-10-07,564,No,0,0
D27777,T090,2023-11-13,108,No,0,0
D27778,T090,2023-03-22,1411,Yes,7,401
D27779,T090,2024-02-04,1276,No,0,0
D27780,T090,2024-01-13,598,No,0,0
D27781,T090,2024-02-12,237,Yes,7,896
D27782,T090,2023-10-16,1304,No,0,0
D27783,T090,2023-07-28,180,Yes,15,4888
D27784,T090,2024-06-21,80,Yes,14,3146
D27785,T090,2023-06-17,895,No,0,0
D27786,T090,2024-10-20,1430,Yes,4,435
D27787,T090,2023-03-07,1049,Yes,1,0
D27788,T090,2024-01-29,1454,No,0,0
D27789,T090,2023-11-09,426,Yes,2,271
D27790,T090,2023-09-20,1291,No,0,0
D27791,T090,2024-10-31,752,No,0,0
D27792,T090,2024-02-25,603,No,0,0
D27793,T090,2023-04-01,810,No,0,0
D27794,T090,2024-07-26,288,No,0,0
D27795,T090,2023-07-01,1309,Yes,7,1492
D27796,T090,2023-12-25,417,No,0,0
D27797,T090,2023-03-16,1352,No,0,0
D27798,T090,2023-10-24,1388,No,0,0
D27799,T090,2024-11-08,1283,No,0,0
D27800,T090,2024-10-11,460,No,0,0
D27801,T090,2024-04-19,324,Yes,4,655
