Fuel_ID,Truck_ID,Date,Litres_Consumed,Distance_Covered_KM,Fuel_Efficiency_KMPL
F03607,T076,2023-05-16,956,2341,2.45
F03608,T076,2023-05-12,1335,3271,2.45
F03609,T076,2023-05-14,956,2341,2.45
F03610,T076,2024-01-16,1418,3473,2.45
F03611,T076,2024-01-23,1418,3473,2.45
F03612,T076,2023-12-31,1672,4096,2.45
F03613,T076,2024-10-23,2493,6107,2.45
F03614,T076,2024-10-12,1857,4550,2.45
F03615,T076,2024-10-26,2639,6466,2.45
F03616,T076,2024-08-06,2182,5347,2.45
F03617,T076,2024-08-06,2497,6118,2.45
F03618,T076,2024-08-01,2644,6478,2.45
F03619,T076,2024-08-02,2078,5090,2.45
F03620,T076,2024-08-03,1574,3856,2.45
F03621,T076,2023-02-11,2770,6787,2.45
F03622,T076,2023-02-20,3197,7832,2.45
F03623,T076,2023-02-13,3836,9398,2.45
F03624,T076,2023-12-06,1403,3438,2.45
F03625,T076,2023-12-26,1913,4688,2.45
F03626,T076,2023-12-08,1754,4297,2.45
F03627,T076,2024-06-02,721,1766,2.45
F03628,T076,2024-06-03,804,1971,2.45
F03629,T076,2024-06-21,683,1673,2.45
F03630,T076,2023-04-19,1123,2752,2.45
F03631,T076,2023-04-01,1087,2662,2.45
F03632,T076,2023-04-02,1221,2991,2.45
F03633,T076,2023-07-31,1969,4823,2.45
F03634,T076,2023-08-16,1687,4134,2.45
F03635,T076,2023-07-31,1853,4539,2.45
F03636,T076,2024-03-17,82,202,2.45
F03637,T076,2024-03-04,58,143,2.45
F03638,T076,2024-03-01,76,186,2.45
F03639,T077,2023-04-06,3156,7731,2.45
F03640,T077,2023-04-23,2250,5513,2.45
F03641,T077,2023-04-09,3026,7414,2.45
F03642,T077,2024-11-13,636,1559,2.45
F03643,T077,2024-11-12,525,1287,2.45
F03644,T077,2024-11-19,648,1588,2.45
F03645,T077,2023-12-14,2721,6666,2.45
F03646,T077,2023-12-05,2083,5104,2.45
F03647,T077,2023-12-07,2530,6198,2.45
F03648,T077,2024-08-15,742,1817,2.45
F03649,T077,2024-08-20,1287,3154,2.45
F03650,T077,2024-08-18,958,2346,2.45
F03651,T077,2024-07-27,2579,6318,2.45
F03652,T077,2024-07-21,2302,5641,2.45
F03653,T077,2024-07-14,1612,3949,2.45
F03654,T077,2024-07-01,1980,4851,2.45
F03655,T077,2024-05-19,2036,4987,2.45
F03656,T077,2024-05-20,1699,4163,2.45
F03657,T077,2024-05-03,1382,3386,2.45
F03658,T077,2024-06-13,1651,4046,2.45
F03659,T077,2024-05-31,2406,5894,2.45
F03660,T077,2024-06-08,1937,4745,2.45
F03661,T077,2023-03-16,1705,4177,2.45
F03662,T077,2023-03-18,2102,5150,2.45
F03663,T077,2023-03-12,1775,4349,2.45
F03664,T077,2024-12-14,3387,8298,2.45
F03665,T077,2024-12-06,3361,8235,2.45
F03666,T077,2024-12-11,2449,6000,2.45
F03667,T077,2023-08-05,1616,3959,2.45
F03668,T077,2023-08-24,2540,6222,2.45
F03669,T077,2023-08-12,1952,4782,2.45
F03670,T077,2023-08-01,2582,6325,2.45
F03671,T077,2024-01-10,2138,5237,2.45
F03672,T077,2024-01-13,1817,4452,2.45
F03673,T077,2024-01-18,2244,5499,2.45
F03674,T077,2024-04-08,1813,4441,2.45
F03675,T077,2024-04-13,1483,3633,2.45
F03676,T077,2024-04-15,2348,5753,2.45
F03677,T077,2023-10-19,719,1761,2.45
F03678,T077,2023-10-09,913,2238,2.45
F03679,T077,2023-10-07,744,1824,2.45
F03680,T077,2024-10-17,2671,6543,2.45
F03681,T077,2024-10-07,2214,5425,2.45
F03682,T077,2024-10-13,2442,5984,2.45
F03683,T077,2024-09-21,2029,4971,2.45
F03684,T077,2024-09-18,3029,7422,2.45
F03685,T077,2024-08-31,2613,6401,2.45
F03686,T077,2024-03-19,1219,2986,2.45
F03687,T077,2024-03-15,1864,4567,2.45
F03688,T077,2024-03-03,1434,3513,2.45
F03689,T077,2024-02-26,1277,3128,2.45
F03690,T077,2024-02-04,1322,3240,2.45
F03691,T077,2024-02-17,1657,4060,2.45
F03692,T077,2023-02-08,1626,3984,2.45
F03693,T077,2023-02-07,1832,4488,2.45
F03694,T077,2023-02-27,2093,5129,2.45
F03695,T077,2023-11-16,1961,4804,2.45
F03696,T077,2023-11-14,2720,6663,2.45
F03697,T077,2023-11-12,1834,4494,2.45
F03698,T077,2023-11-19,1771,4339,2.45
F03699,T077,2023-06-01,1500,3676,2.45
F03700,T077,2023-06-07,1827,4477,2.45
F03701,T077,2023-06-05,1558,3818,2.45
F03702,T077,2023-06-01,2231,5467,2.45
F03703,T077,2023-07-04,1923,4711,2.45
F03704,T077,2023-07-07,2023,4956,2.45
F03705,T077,2023-07-07,1522,3730,2.45
F03706,T077,2023-01-25,759,1859,2.45
F03707,T077,2023-01-16,972,2382,2.45
F03708,T077,2023-01-24,561,1375,2.45
F03709,T077,2023-08-31,1047,2565,2.45
F03710,T077,2023-09-15,1073,2630,2.45
F03711,T077,2023-09-14,1272,3117,2.45
F03712,T077,2023-05-09,1067,2613,2.45
F03713,T077,2023-05-04,718,1759,2.45
F03714,T077,2023-05-19,1333,3266,2.45
F03715,T078,2023-04-08,1033,3398,3.29
F03716,T078,2023-04-10,1096,3606,3.29
F03717,T078,2023-04-06,1181,3884,3.29
F03718,T078,2023-03-16,1545,5082,3.29
F03719,T078,2023-03-01,1617,5321,3.29
F03720,T078,2023-03-04,1078,3548,3.29
F03721,T078,2024-02-07,1390,4572,3.29
F03722,T078,2024-02-04,1176,3868,3.29
F03723,T078,2024-02-18,1069,3517,3.29
F03724,T078,2024-02-22,1084,3567,3.29
F03725,T078,2023-10-27,926,3047,3.29
F03726,T078,2023-10-09,848,2790,3.29
F03727,T078,2023-10-17,915,3010,3.29
F03728,T078,2023-01-16,1137,3740,3.29
F03729,T078,2023-01-12,1167,3839,3.29
F03730,T078,2023-01-27,1720,5660,3.29
F03731,T078,2023-11-04,2098,6902,3.29
F03732,T078,2023-11-17,1880,6184,3.29
F03733,T078,2023-11-15,2081,6846,3.29
F03734,T078,2024-12-14,1349,4439,3.29
F03735,T078,2024-12-05,1336,4394,3.29
F03736,T078,2024-12-18,1680,5527,3.29
F03737,T078,2023-02-12,1604,5276,3.29
F03738,T078,2023-02-16,1273,4188,3.29
F03739,T078,2023-02-22,1752,5765,3.29
F03740,T078,2023-06-24,784,2581,3.29
F03741,T078,2023-06-21,881,2899,3.29
F03742,T078,2023-06-14,1042,3429,3.29
F03743,T078,2023-07-03,1781,5861,3.29
F03744,T078,2023-07-11,1454,4785,3.29
F03745,T078,2023-07-10,2072,6818,3.29
F03746,T078,2024-08-13,1081,3557,3.29
F03747,T078,2024-08-05,1023,3367,3.29
F03748,T078,2024-08-16,878,2890,3.29
F03749,T078,2024-11-08,1476,4856,3.29
F03750,T078,2024-11-01,1682,5533,3.29
F03751,T078,2024-11-16,1544,5081,3.29
F03752,T078,2023-12-25,818,2691,3.29
F03753,T078,2023-12-24,1071,3522,3.29
F03754,T078,2023-12-01,1252,4120,3.29
F03755,T078,2023-08-17,1577,5189,3.29
F03756,T078,2023-08-16,1402,4613,3.29
F03757,T078,2023-08-18,1631,5367,3.29
F03758,T078,2024-04-12,1598,5257,3.29
F03759,T078,2024-04-25,1746,5744,3.29
F03760,T078,2024-03-31,1198,3943,3.29
F03761,T078,2024-04-23,1450,4770,3.29
F03762,T078,2024-07-02,1178,3875,3.29
F03763,T078,2024-07-10,1240,4081,3.29
F03764,T078,2024-07-03,1178,3875,3.29
F03765,T078,2024-06-23,2291,7537,3.29
F03766,T078,2024-06-15,2250,7401,3.29
F03767,T078,2024-06-09,2683,8827,3.29
F03768,T078,2024-05-27,863,2839,3.29
F03769,T078,2024-05-13,925,3042,3.29
F03770,T078,2024-05-19,900,2961,3.29
F03771,T078,2023-09-06,977,3214,3.29
F03772,T078,2023-09-24,667,2194,3.29
F03773,T078,2023-09-12,1015,3338,3.29
F03774,T078,2024-01-04,1498,4928,3.29
F03775,T078,2024-01-04,1930,6350,3.29
F03776,T078,2024-01-14,1791,5893,3.29
F03777,T078,2023-05-14,1328,4370,3.29
F03778,T078,2023-05-06,1065,3503,3.29
F03779,T078,2023-05-09,1262,4153,3.29
F03780,T078,2024-10-01,1385,4557,3.29
F03781,T078,2024-10-21,1224,4026,3.29
F03782,T078,2024-10-04,1600,5265,3.29
F03783,T078,2024-03-05,1410,4640,3.29
F03784,T078,2024-03-19,1578,5191,3.29
F03785,T078,2024-03-12,1145,3767,3.29
F03786,T078,2024-09-07,1334,4389,3.29
F03787,T078,2024-09-17,967,3181,3.29
F03788,T078,2024-09-03,1334,4389,3.29
F03789,T079,2023-08-31,1304,3886,2.98
F03790,T079,2023-09-22,1397,4163,2.98
F03791,T079,2023-09-22,1695,5052,2.98
F03792,T079,2023-09-10,2310,6884,2.98
F03793,T079,2023-02-24,1594,4749,2.98
F03794,T079,2023-02-18,1835,5469,2.98
F03795,T079,2023-02-20,1996,5949,2.98
F03796,T079,2023-02-15,2077,6188,2.98
F03797,T079,2024-02-08,1846,5500,2.98
F03798,T079,2024-02-03,1735,5170,2.98
F03799,T079,2024-02-03,1846,5500,2.98
F03800,T079,2024-02-24,1680,5005,2.98
F03801,T079,2024-11-27,2237,6667,2.98
F03802,T079,2024-11-11,1892,5637,2.98
F03803,T079,2024-11-24,1673,4986,2.98
F03804,T079,2023-03-09,1377,4103,2.98
F03805,T079,2023-03-01,1259,3753,2.98
F03806,T079,2023-03-13,1662,4954,2.98
F03807,T079,2023-07-18,1978,5893,2.98
F03808,T079,2023-07-01,2307,6875,2.98
F03809,T079,2023-07-03,2055,6124,2.98
F03810,T079,2023-07-26,1745,5199,2.98
F03811,T079,2024-05-09,1296,3861,2.98
F03812,T079,2024-05-15,2195,6542,2.98
F03813,T079,2024-05-23,1961,5845,2.98
F03814,T079,2023-04-12,1144,3410,2.98
F03815,T079,2023-04-12,1333,3971,2.98
F03816,T079,2023-04-10,1593,4748,2.98
F03817,T079,2023-11-20,2620,7808,2.98
F03818,T079,2023-11-18,2514,7493,2.98
F03819,T079,2023-11-04,2536,7556,2.98
F03820,T079,2024-10-25,1930,5750,2.98
F03821,T079,2024-10-04,1571,4681,2.98
F03822,T079,2024-10-25,2151,6411,2.98
F03823,T079,2024-10-04,1793,5343,2.98
F03824,T079,2024-04-23,2913,8680,2.98
F03825,T079,2024-04-24,2179,6493,2.98
F03826,T079,2024-04-21,2684,7997,2.98
F03827,T079,2024-07-04,1033,3077,2.98
F03828,T079,2024-07-06,1297,3866,2.98
F03829,T079,2024-07-22,1165,3472,2.98
F03830,T079,2024-12-18,1188,3541,2.98
F03831,T079,2024-12-04,1560,4648,2.98
F03832,T079,2024-12-15,1753,5223,2.98
F03833,T079,2024-01-27,2668,7952,2.98
F03834,T079,2024-01-06,2144,6389,2.98
F03835,T079,2024-01-10,1756,5234,2.98
F03836,T079,2024-01-14,2030,6049,2.98
F03837,T079,2024-03-14,254,758,2.98
F03838,T079,2024-03-05,330,983,2.98
F03839,T079,2024-03-08,402,1198,2.98
F03840,T079,2024-09-27,1816,5412,2.98
F03841,T079,2024-09-20,1535,4575,2.98
F03842,T079,2024-09-03,1910,5691,2.98
F03843,T079,2024-08-23,2083,6207,2.98
F03844,T079,2024-08-11,1832,5458,2.98
F03845,T079,2024-08-03,1886,5619,2.98
F03846,T079,2023-05-03,1239,3692,2.98
F03847,T079,2023-05-05,2134,6359,2.98
F03848,T079,2023-05-05,1411,4205,2.98
F03849,T079,2023-08-27,2750,8195,2.98
F03850,T079,2023-08-26,1756,5232,2.98
F03851,T079,2023-08-18,1713,5106,2.98
F03852,T079,2023-08-01,1671,4980,2.98
F03853,T079,2023-06-13,1318,3927,2.98
F03854,T079,2023-05-31,1379,4110,2.98
F03855,T079,2023-06-12,1609,4795,2.98
F03856,T079,2023-06-07,1977,5891,2.98
F03857,T079,2023-01-22,2130,6348,2.98
F03858,T079,2023-01-07,1582,4714,2.98
F03859,T079,2023-01-25,1708,5091,2.98
F03860,T079,2023-10-19,1885,5617,2.98
F03861,T079,2023-10-17,1252,3730,2.98
F03862,T079,2023-10-06,1178,3511,2.98
F03863,T079,2023-12-01,2015,6005,2.98
F03864,T079,2023-12-19,1799,5362,2.98
F03865,T079,2023-12-23,1583,4718,2.98
F03866,T079,2024-06-08,1308,3899,2.98
F03867,T079,2024-06-12,1249,3722,2.98
F03868,T079,2024-06-03,1451,4324,2.98
F03869,T080,2024-11-20,1925,4235,2.2
F03870,T080,2024-11-12,2266,4986,2.2
F03871,T080,2024-11-26,2047,4503,2.2
F03872,T080,2024-11-13,2145,4718,2.2
F03873,T080,2023-08-06,1903,4187,2.2
F03874,T080,2023-08-26,2216,4876,2.2
F03875,T080,2023-08-13,2602,5724,2.2
F03876,T080,2023-07-31,2939,6466,2.2
F03877,T080,2024-02-20,2647,5824,2.2
F03878,T080,2024-02-11,2947,6483,2.2
F03879,T080,2024-02-19,1898,4176,2.2
F03880,T080,2023-07-16,2470,5434,2.2
F03881,T080,2023-07-13,2239,4926,2.2
F03882,T080,2023-07-03,1962,4317,2.2
F03883,T080,2023-11-09,2339,5145,2.2
F03884,T080,2023-11-25,2806,6174,2.2
F03885,T080,2023-11-14,2193,4824,2.2
F03886,T080,2023-11-19,3479,7654,2.2
F03887,T080,2023-02-15,2594,5706,2.2
F03888,T080,2023-02-08,2904,6388,2.2
F03889,T080,2023-02-21,2030,4465,2.2
F03890,T080,2023-06-17,2480,5457,2.2
F03891,T080,2023-06-16,2170,4775,2.2
F03892,T080,2023-06-02,2385,5248,2.2
F03893,T080,2023-06-07,3101,6822,2.2
F03894,T080,2023-12-19,2297,5054,2.2
F03895,T080,2023-12-04,1746,3841,2.2
F03896,T080,2023-12-06,2113,4649,2.2
F03897,T080,2023-12-26,2366,5205,2.2
F03898,T080,2023-12-04,2963,6519,2.2
F03899,T080,2024-08-09,2679,5893,2.2
F03900,T080,2024-07-31,2147,4724,2.2
F03901,T080,2024-08-25,2910,6401,2.2
F03902,T080,2024-05-13,2903,6386,2.2
F03903,T080,2024-05-02,3001,6603,2.2
F03904,T080,2024-05-17,1993,4384,2.2
F03905,T080,2023-04-13,1637,3601,2.2
F03906,T080,2023-04-26,2170,4774,2.2
F03907,T080,2023-04-01,1618,3560,2.2
F03908,T080,2023-04-21,1747,3844,2.2
F03909,T080,2024-10-23,2112,4646,2.2
F03910,T080,2024-10-10,1874,4123,2.2
F03911,T080,2024-10-21,2904,6388,2.2
F03912,T080,2024-10-03,2666,5865,2.2
F03913,T080,2024-03-14,2114,4650,2.2
F03914,T080,2024-03-24,2158,4747,2.2
F03915,T080,2024-03-19,2444,5376,2.2
F03916,T080,2024-04-07,2514,5531,2.2
F03917,T080,2024-04-09,3641,8010,2.2
F03918,T080,2024-04-11,3265,7183,2.2
F03919,T080,2024-04-20,3150,6929,2.2
F03920,T080,2023-09-17,2012,4427,2.2
F03921,T080,2023-09-02,1515,3332,2.2
F03922,T080,2023-09-04,2337,5141,2.2
F03923,T080,2023-09-05,2077,4569,2.2
F03924,T080,2023-01-25,2787,6131,2.2
F03925,T080,2023-01-03,2184,4805,2.2
F03926,T080,2023-01-26,2310,5081,2.2
F03927,T080,2023-01-09,1808,3977,2.2
F03928,T080,2023-01-18,2611,5744,2.2
F03929,T080,2023-03-19,3053,6717,2.2
F03930,T080,2023-03-06,3326,7317,2.2
F03931,T080,2023-03-20,2945,6478,2.2
F03932,T080,2023-03-26,2017,4438,2.2
F03933,T080,2023-10-11,2073,4560,2.2
F03934,T080,2023-10-08,2837,6242,2.2
F03935,T080,2023-10-26,2270,4994,2.2
F03936,T080,2024-12-23,2375,5224,2.2
F03937,T080,2024-12-11,2471,5436,2.2
F03938,T080,2024-12-26,2950,6491,2.2
F03939,T080,2024-12-06,2327,5119,2.2
F03940,T080,2024-07-21,2186,4809,2.2
F03941,T080,2024-07-12,1846,4061,2.2
F03942,T080,2024-07-16,3012,6626,2.2
F03943,T080,2024-07-10,1919,4221,2.2
F03944,T080,2024-01-15,2103,4626,2.2
F03945,T080,2024-01-01,1493,3285,2.2
F03946,T080,2023-12-31,1435,3156,2.2
F03947,T080,2023-05-19,2096,4612,2.2
F03948,T080,2023-05-13,2935,6456,2.2
F03949,T080,2023-05-22,2422,5329,2.2
F03950,T080,2024-09-22,2288,5034,2.2
F03951,T080,2024-09-04,1951,4292,2.2
F03952,T080,2024-09-26,2890,6359,2.2
F03953,T080,2024-06-23,1524,3352,2.2
F03954,T080,2024-06-11,1788,3933,2.2
F03955,T080,2024-06-20,1849,4067,2.2
F03956,T081,2024-06-15,2040,5079,2.49
F03957,T081,2024-06-13,1581,3937,2.49
F03958,T081,2024-06-05,1692,4213,2.49
F03959,T081,2024-01-20,2212,5507,2.49
F03960,T081,2024-01-01,1713,4266,2.49
F03961,T081,2024-01-06,2192,5457,2.49
F03962,T081,2024-07-20,1422,3542,2.49
F03963,T081,2024-07-03,2060,5130,2.49
F03964,T081,2024-07-05,1635,4072,2.49
F03965,T081,2023-11-17,2239,5576,2.49
F03966,T081,2023-11-15,1753,4364,2.49
F03967,T081,2023-11-04,1923,4788,2.49
F03968,T081,2024-08-14,2066,5144,2.49
F03969,T081,2024-08-19,2302,5733,2.49
F03970,T081,2024-08-18,1743,4340,2.49
F03971,T081,2024-07-31,2001,4983,2.49
F03972,T081,2024-11-18,3195,7956,2.49
F03973,T081,2024-11-18,1917,4774,2.49
F03974,T081,2024-11-14,1970,4906,2.49
F03975,T081,2023-02-03,795,1980,2.49
F03976,T081,2023-02-05,1325,3299,2.49
F03977,T081,2023-02-20,1304,3246,2.49
F03978,T081,2024-04-16,3102,7724,2.49
F03979,T081,2024-04-11,2127,5295,2.49
F03980,T081,2024-04-12,2577,6416,2.49
F03981,T081,2023-06-23,2484,6184,2.49
F03982,T081,2023-06-03,1715,4270,2.49
F03983,T081,2023-06-13,1676,4172,2.49
F03984,T081,2023-08-19,1625,4046,2.49
F03985,T081,2023-08-13,1677,4175,2.49
F03986,T081,2023-08-03,2022,5036,2.49
F03987,T081,2023-01-13,1710,4259,2.49
F03988,T081,2022-12-31,1696,4224,2.49
F03989,T081,2023-01-20,1766,4397,2.49
F03990,T081,2023-04-25,1819,4530,2.49
F03991,T081,2023-03-31,2625,6537,2.49
F03992,T081,2023-04-27,2050,5104,2.49
F03993,T081,2023-10-08,1449,3607,2.49
F03994,T081,2023-10-12,1331,3315,2.49
F03995,T081,2023-10-11,1292,3217,2.49
F03996,T081,2023-03-15,1701,4236,2.49
F03997,T081,2023-03-24,1638,4079,2.49
F03998,T081,2023-03-27,1670,4158,2.49
F03999,T081,2024-05-23,2696,6712,2.49
F04000,T081,2024-05-03,1696,4222,2.49
F04001,T081,2024-05-03,1913,4763,2.49
F04002,T081,2024-09-22,1943,4839,2.49
F04003,T081,2024-09-15,1300,3238,2.49
F04004,T081,2024-09-14,1375,3424,2.49
F04005,T081,2023-05-08,1031,2567,2.49
F04006,T081,2023-05-01,1147,2855,2.49
F04007,T081,2023-05-05,1054,2624,2.49
F04008,T081,2024-10-12,2187,5446,2.49
F04009,T081,2024-10-17,1465,3647,2.49
F04010,T081,2024-10-12,1966,4896,2.49
F04011,T081,2024-03-27,1851,4610,2.49
F04012,T081,2024-03-12,2609,6496,2.49
F04013,T081,2024-03-16,2272,5658,2.49
F04014,T081,2024-03-16,2735,6810,2.49
F04015,T081,2024-12-12,1664,4144,2.49
F04016,T081,2024-12-25,1321,3289,2.49
F04017,T081,2024-12-02,1441,3588,2.49
F04018,T081,2023-07-24,1626,4049,2.49
F04019,T081,2023-07-16,1731,4309,2.49
F04020,T081,2023-06-30,1980,4931,2.49
F04021,T081,2024-02-04,2061,5131,2.49
F04022,T081,2024-02-13,1311,3265,2.49
F04023,T081,2024-02-21,1780,4431,2.49
F04024,T081,2023-09-25,1462,3640,2.49
F04025,T081,2023-09-24,1462,3640,2.49
F04026,T081,2023-09-24,1858,4626,2.49
F04027,T081,2023-12-23,909,2264,2.49
F04028,T081,2023-12-02,1259,3135,2.49
F04029,T081,2023-12-23,1200,2989,2.49
F04030,T082,2024-09-24,2067,4547,2.2
F04031,T082,2024-09-15,2352,5174,2.2
F04032,T082,2024-09-03,2494,5487,2.2
F04033,T082,2024-04-13,2746,6042,2.2
F04034,T082,2024-04-16,2275,5004,2.2
F04035,T082,2024-04-07,2358,5187,2.2
F04036,T082,2024-12-16,3251,7152,2.2
F04037,T082,2024-12-14,3093,6805,2.2
F04038,T082,2024-12-19,3440,7569,2.2
F04039,T082,2023-01-18,1892,4162,2.2
F04040,T082,2023-01-14,1937,4262,2.2
F04041,T082,2023-01-14,1620,3563,2.2
F04042,T082,2024-07-31,1255,2762,2.2
F04043,T082,2024-08-07,1504,3309,2.2
F04044,T082,2024-08-06,1318,2899,2.2
F04045,T082,2023-02-08,1943,4275,2.2
F04046,T082,2023-02-11,2159,4750,2.2
F04047,T082,2023-02-09,3481,7659,2.2
F04048,T082,2024-02-17,2801,6163,2.2
F04049,T082,2024-02-26,2973,6540,2.2
F04050,T082,2024-02-20,2201,4842,2.2
F04051,T082,2024-03-03,2840,6247,2.2
F04052,T082,2024-03-23,1952,4295,2.2
F04053,T082,2024-03-26,2862,6296,2.2
F04054,T082,2024-09-30,2300,5059,2.2
F04055,T082,2024-10-17,2051,4512,2.2
F04056,T082,2024-10-24,2507,5515,2.2
F04057,T082,2023-04-14,2157,4745,2.2
F04058,T082,2023-04-15,1220,2685,2.2
F04059,T082,2023-04-23,2107,4635,2.2
F04060,T082,2024-07-11,1991,4381,2.2
F04061,T082,2024-07-08,3328,7322,2.2
F04062,T082,2024-07-21,2019,4441,2.2
F04063,T082,2023-11-07,3362,7396,2.2
F04064,T082,2023-11-24,4162,9156,2.2
F04065,T082,2023-11-08,3137,6902,2.2
F04066,T082,2023-03-18,1605,3531,2.2
F04067,T082,2023-03-08,2478,5452,2.2
F04068,T082,2023-03-01,2458,5407,2.2
F04069,T082,2023-06-25,2775,6104,2.2
F04070,T082,2023-06-15,3482,7661,2.2
F04071,T082,2023-06-02,3143,6914,2.2
F04072,T082,2023-10-16,2198,4836,2.2
F04073,T082,2023-10-15,2685,5906,2.2
F04074,T082,2023-10-10,2384,5244,2.2
F04075,T082,2023-08-07,2520,5543,2.2
F04076,T082,2023-08-05,2520,5543,2.2
F04077,T082,2023-08-10,2520,5543,2.2
F04078,T082,2024-06-15,1242,2733,2.2
F04079,T082,2024-06-09,1405,3092,2.2
F04080,T082,2024-06-02,1389,3056,2.2
F04081,T082,2023-07-01,3886,8550,2.2
F04082,T082,2023-07-03,3384,7444,2.2
F04083,T082,2023-07-24,4155,9140,2.2
F04084,T082,2023-09-11,2370,5214,2.2
F04085,T082,2023-09-08,1810,3982,2.2
F04086,T082,2023-09-04,1848,4065,2.2
F04087,T082,2024-01-26,2290,5038,2.2
F04088,T082,2024-01-02,1520,3345,2.2
F04089,T082,2024-01-13,1520,3345,2.2
F04090,T082,2023-12-19,2113,4649,2.2
F04091,T082,2023-12-01,2449,5388,2.2
F04092,T082,2023-12-17,2209,4860,2.2
F04093,T082,2023-12-15,3098,6815,2.2
F04094,T082,2024-10-31,2111,4645,2.2
F04095,T082,2024-11-14,1718,3779,2.2
F04096,T082,2024-11-20,1664,3661,2.2
F04097,T082,2023-05-18,2232,4910,2.2
F04098,T082,2023-05-23,2193,4824,2.2
F04099,T082,2023-05-25,1449,3187,2.2
F04100,T082,2024-05-16,2264,4980,2.2
F04101,T082,2024-05-25,2337,5142,2.2
F04102,T082,2024-05-16,1472,3239,2.2
F04103,T083,2023-07-04,1202,3701,3.08
F04104,T083,2023-07-23,1323,4076,3.08
F04105,T083,2023-07-08,1947,5997,3.08
F04106,T083,2024-08-09,2157,6644,3.08
F04107,T083,2024-08-11,1380,4250,3.08
F04108,T083,2024-08-08,1594,4908,3.08
F04109,T083,2024-08-06,1516,4669,3.08
F04110,T083,2024-11-19,1914,5896,3.08
F04111,T083,2024-11-27,1832,5644,3.08
F04112,T083,2024-11-12,1227,3780,3.08
F04113,T083,2024-06-30,977,3010,3.08
F04114,T083,2024-07-03,1577,4856,3.08
F04115,T083,2024-07-02,1303,4013,3.08
F04116,T083,2024-03-03,2022,6228,3.08
F04117,T083,2024-03-24,2106,6488,3.08
F04118,T083,2024-03-21,1917,5904,3.08
F04119,T083,2023-02-02,1325,4081,3.08
F04120,T083,2023-02-19,1551,4778,3.08
F04121,T083,2023-02-16,1309,4031,3.08
F04122,T083,2024-01-20,1400,4313,3.08
F04123,T083,2024-01-11,1171,3608,3.08
F04124,T083,2024-01-15,1260,3882,3.08
F04125,T083,2024-06-17,1873,5770,3.08
F04126,T083,2024-06-10,1149,3539,3.08
F04127,T083,2024-06-03,1306,4024,3.08
F04128,T083,2023-03-12,1529,4708,3.08
F04129,T083,2023-03-19,1877,5781,3.08
F04130,T083,2023-03-22,1664,5125,3.08
F04131,T083,2023-03-12,1838,5662,3.08
F04132,T083,2024-02-27,1336,4114,3.08
F04133,T083,2024-02-07,1323,4074,3.08
F04134,T083,2024-02-10,1501,4623,3.08
F04135,T083,2023-11-04,1426,4392,3.08
F04136,T083,2023-11-12,1426,4392,3.08
F04137,T083,2023-11-12,1216,3744,3.08
F04138,T083,2023-08-16,951,2930,3.08
F04139,T083,2023-08-13,1195,3682,3.08
F04140,T083,2023-08-26,891,2743,3.08
F04141,T083,2024-12-07,2019,6219,3.08
F04142,T083,2024-12-23,1161,3575,3.08
F04143,T083,2024-12-08,1781,5484,3.08
F04144,T083,2024-12-22,1971,6072,3.08
F04145,T083,2024-09-27,1674,5155,3.08
F04146,T083,2024-09-27,1615,4974,3.08
F04147,T083,2024-09-03,1762,5426,3.08
F04148,T083,2023-12-01,1431,4409,3.08
F04149,T083,2023-12-15,1431,4409,3.08
F04150,T083,2023-12-03,1490,4588,3.08
F04151,T083,2023-06-05,2535,7809,3.08
F04152,T083,2023-06-05,1676,5162,3.08
F04153,T083,2023-05-31,2428,7478,3.08
F04154,T083,2023-06-19,2471,7611,3.08
F04155,T083,2023-09-24,1948,6001,3.08
F04156,T083,2023-09-16,2080,6405,3.08
F04157,T083,2023-09-08,1506,4640,3.08
F04158,T083,2023-09-08,1556,4791,3.08
F04159,T083,2024-05-16,1440,4436,3.08
F04160,T083,2024-05-03,2046,6302,3.08
F04161,T083,2024-05-12,1637,5041,3.08
F04162,T083,2023-05-01,1506,4638,3.08
F04163,T083,2023-05-02,894,2754,3.08
F04164,T083,2023-05-22,1059,3261,3.08
F04165,T083,2023-10-06,1745,5374,3.08
F04166,T083,2023-10-18,1666,5131,3.08
F04167,T083,2023-10-22,1807,5567,3.08
F04168,T083,2024-10-27,1594,4909,3.08
F04169,T083,2024-10-24,1745,5375,3.08
F04170,T083,2024-10-16,1168,3597,3.08
F04171,T083,2023-04-02,1358,4184,3.08
F04172,T083,2023-04-08,1438,4430,3.08
F04173,T083,2023-04-03,1252,3856,3.08
F04174,T083,2022-12-31,1511,4655,3.08
F04175,T083,2023-01-10,1498,4613,3.08
F04176,T083,2023-01-15,1443,4445,3.08
F04177,T083,2024-04-15,779,2399,3.08
F04178,T083,2024-03-31,1266,3898,3.08
F04179,T083,2024-04-18,1179,3631,3.08
F04180,T085,2024-07-05,2395,6418,2.68
F04181,T085,2024-07-07,2234,5987,2.68
F04182,T085,2024-07-16,1550,4153,2.68
F04183,T085,2024-05-18,2234,5988,2.68
F04184,T085,2024-05-14,2154,5774,2.68
F04185,T085,2024-05-16,1935,5186,2.68
F04186,T085,2024-01-09,1722,4615,2.68
F04187,T085,2024-01-02,1864,4995,2.68
F04188,T085,2024-01-06,2127,5700,2.68
F04189,T085,2024-01-01,2613,7003,2.68
